image_id,specimen_id,species_code,file_path,source,view_type,annotator,label_status,sha256,scientific_name,gbif_key,occurrence_url,image_url,license,rights_holder,publisher,dataset_name
campo_aug_cleopatra_1b0be7b941,campo_aug_cleopatra_1b0be7b941,aug_cleopatra,/home/gabrielmaciel/identificadordeabelha/data/raw/images/dataset_combinado_aug/aug_cleopatra/individuo_1_osnoto3_aug11.jpg,campo_proprio_aug,metaposnoto 3,BeeAI Team,validated,cda6b7da151ecb37bce866df97ea7ac944b8dd2645d8e8a79bc4eeef5bec5187,Augochloropsis cleopatra,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_combinado
campo_aug_cleopatra_87d42287b6,campo_aug_cleopatra_87d42287b6,aug_cleopatra,/home/gabrielmaciel/identificadordeabelha/data/raw/images/dataset_combinado_aug/aug_cleopatra/individuo_1_osnoto3_aug12.jpg,campo_proprio_aug,metaposnoto 3,BeeAI Team,validated,1a3e4879a605a0bbdd66e3c3a5f4f56c2bf7a836bebba6439d1b3f8f16f0987b,Augochloropsis cleopatra,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_combinado
campo_aug_cleopatra_b82f05b126,campo_aug_cleopatra_b82f05b126,aug_cleopatra,/home/gabrielmaciel/identificadordeabelha/data/raw/images/dataset_combinado_aug/aug_cleopatra/individuo_1_osnoto3_aug13.jpg,campo_proprio_aug,metaposnoto 3,BeeAI Team,validated,c04379b452a0077fc3f8d15e613d892d9887afb5a4097d91ffafea46b102e25a,Augochloropsis cleopatra,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_combinado
campo_aug_cleopatra_df82e79ac5,campo_aug_cleopatra_df82e79ac5,aug_cleopatra,/home/gabrielmaciel/identificadordeabelha/data/raw/images/dataset_combinado_aug/aug_cleopatra/individuo_1_Tergo3_orig.jpg,campo_proprio_aug,tergo 3,BeeAI Team,validated,58978f70d1a3ff49f1d88f770e97b94bafc2e11b1191a3622e33e20eba67e243,Augochloropsis cleopatra,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_combinado
campo_aug_cleopatra_16caec5586,campo_aug_cleopatra_16caec5586,aug_cleopatra,/home/gabrielmaciel/identificadordeabelha/data/raw/images/dataset_combinado_aug/aug_cleopatra/individuo_1_Tergo3_aug01.jpg,campo_proprio_aug,tergo 3,BeeAI Team,validated,4995269fa4aab203a31346f34444d2270bf9088fb1b856ed7e6dc60d7a45bb18,Augochloropsis cleopatra,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_combinado
campo_aug_cleopatra_8ffbb5684e,campo_aug_cleopatra_8ffbb5684e,aug_cleopatra,/home/gabrielmaciel/identificadordeabelha/data/raw/images/dataset_combinado_aug/aug_cleopatra/individuo_1_Tergo3_aug02.jpg,campo_proprio_aug,tergo 3,BeeAI Team,validated,140650f0fe76c32e8afbe82591b64d9bc3e4882a87eaa4413bf979ddc3743504,Augochloropsis cleopatra,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_combinado
campo_aug_cleopatra_3ed05358c6,campo_aug_cleopatra_3ed05358c6,aug_cleopatra,/home/gabrielmaciel/identificadordeabelha/data/raw/images/dataset_combinado_aug/aug_cleopatra/individuo_1_Tergo3_aug03.jpg,campo_proprio_aug,tergo 3,BeeAI Team,validated,f1311851b5a0842243c505a2b81a4520b583bb158f2d29fe7879c9392522aa96,Augochloropsis cleopatra,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_combinado
campo_aug_cleopatra_e9b6cb90b7,campo_aug_cleopatra_e9b6cb90b7,aug_cleopatra,/home/gabrielmaciel/identificadordeabelha/data/raw/images/dataset_combinado_aug/aug_cleopatra/individuo_1_Tergo3_aug04.jpg,campo_proprio_aug,tergo 3,BeeAI Team,validated,3d2f0c3a9e747950aac76277fe4fa9eeb5caa969b912fb2fdfc7ac5390264cb4,Augochloropsis cleopatra,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_combinado
campo_aug_cleopatra_1724643c41,campo_aug_cleopatra_1724643c41,aug_cleopatra,/home/gabrielmaciel/identificadordeabelha/data/raw/images/dataset_combinado_aug/aug_cleopatra/individuo_1_Tergo3_aug05.jpg,campo_proprio_aug,tergo 3,BeeAI Team,validated,46a8a570bbd1873633ab04f4dbd36009a9d8e33348e2308b07a05e086cb7bc33,Augochloropsis cleopatra,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_combinado
campo_aug_cleopatra_54dc7f0215,campo_aug_cleopatra_54dc7f0215,aug_cleopatra,/home/gabrielmaciel/identificadordeabelha/data/raw/images/dataset_combinado_aug/aug_cleopatra/individuo_1_Tergo3_aug06.jpg,campo_proprio_aug,tergo 3,BeeAI Team,validated,61a9cd8776981240357266473269722e057b8aed744084692e5d4ed16d711d95,Augochloropsis cleopatra,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_combinado
campo_aug_cleopatra_c49575d4a1,campo_aug_cleopatra_c49575d4a1,aug_cleopatra,/home/gabrielmaciel/identificadordeabelha/data/raw/images/dataset_combinado_aug/aug_cleopatra/individuo_1_Tergo3_aug07.jpg,campo_proprio_aug,tergo 3,BeeAI Team,validated,69a4cc294a24ce9bc11fc0db2c20f3c46d7d434e5c227d076012e04f255a3a3d,Augochloropsis cleopatra,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_combinado
campo_aug_cleopatra_578f5d7983,campo_aug_cleopatra_578f5d7983,aug_cleopatra,/home/gabrielmaciel/identificadordeabelha/data/raw/images/dataset_combinado_aug/aug_cleopatra/individuo_1_Tergo3_aug08.jpg,campo_proprio_aug,tergo 3,BeeAI Team,validated,8cdd6de3006c5045e3b347799880827308c52609975463d15350b679566c3b6e,Augochloropsis cleopatra,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_combinado
campo_aug_cleopatra_487ef75788,campo_aug_cleopatra_487ef75788,aug_cleopatra,/home/gabrielmaciel/identificadordeabelha/data/raw/images/dataset_combinado_aug/aug_cleopatra/individuo_1_Tergo3_aug09.jpg,campo_proprio_aug,tergo 3,BeeAI Team,validated,28169b3d30e509eff92d22321e1f56b1a244a237578d9353fbe91c36c3cd8ceb,Augochloropsis cleopatra,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_combinado
campo_aug_cleopatra_d068f5ebcb,campo_aug_cleopatra_d068f5ebcb,aug_cleopatra,/home/gabrielmaciel/identificadordeabelha/data/raw/images/dataset_combinado_aug/aug_cleopatra/individuo_1_Tergo3_aug10.jpg,campo_proprio_aug,tergo 3,BeeAI Team,validated,89da5a145f366bce42bb6a0a45a3a4056eb29188abbfd35a440bad6cb1911e64,Augochloropsis cleopatra,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_combinado
campo_aug_cleopatra_e48466d97c,campo_aug_cleopatra_e48466d97c,aug_cleopatra,/home/gabrielmaciel/identificadordeabelha/data/raw/images/dataset_combinado_aug/aug_cleopatra/individuo_1_Tergo3_aug11.jpg,campo_proprio_aug,tergo 3,BeeAI Team,validated,9bfd326b624f35dc79030a7726f4cb5725c11dd2a7f0b7ca8a2a7d24da5bffe5,Augochloropsis cleopatra,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_combinado
campo_aug_cleopatra_c6e3f234b1,campo_aug_cleopatra_c6e3f234b1,aug_cleopatra,/home/gabrielmaciel/identificadordeabelha/data/raw/images/dataset_combinado_aug/aug_cleopatra/individuo_1_Tergo3_aug12.jpg,campo_proprio_aug,tergo 3,BeeAI Team,validated,a8097e26cd82e8cbef30a6a04cd673252aa08b2f743a36d28c75a28049cee27a,Augochloropsis cleopatra,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_combinado
campo_aug_cleopatra_a63b67ac63,campo_aug_cleopatra_a63b67ac63,aug_cleopatra,/home/gabrielmaciel/identificadordeabelha/data/raw/images/dataset_combinado_aug/aug_cleopatra/individuo_1_Tergo3_aug13.jpg,campo_proprio_aug,tergo 3,BeeAI Team,validated,0a900dfce970cd704e17481a9da3111dbb05f7e60846bba8d3769a950c0e19b9,Augochloropsis cleopatra,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_combinado
campo_aug_cleopatra_643f7d6699,campo_aug_cleopatra_643f7d6699,aug_cleopatra,/home/gabrielmaciel/identificadordeabelha/data/raw/images/dataset_combinado_aug/aug_cleopatra/individuo_1_3certo_orig.jpg,campo_proprio_aug,tórax 3 certo,BeeAI Team,validated,7286975f70becc819ab223db7268c2ca144cdc772b1ffa9db031d19ebb473a76,Augochloropsis cleopatra,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_combinado
campo_aug_cleopatra_0f9e216e05,campo_aug_cleopatra_0f9e216e05,aug_cleopatra,/home/gabrielmaciel/identificadordeabelha/data/raw/images/dataset_combinado_aug/aug_cleopatra/individuo_1_3certo_aug01.jpg,campo_proprio_aug,tórax 3 certo,BeeAI Team,validated,274fad0bbf606b340c1de190053b0790708993e2d16e406ec12a27cb8112f7f6,Augochloropsis cleopatra,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_combinado
campo_aug_cleopatra_0e7ac5cfd5,campo_aug_cleopatra_0e7ac5cfd5,aug_cleopatra,/home/gabrielmaciel/identificadordeabelha/data/raw/images/dataset_combinado_aug/aug_cleopatra/individuo_1_3certo_aug02.jpg,campo_proprio_aug,tórax 3 certo,BeeAI Team,validated,19416a4ba521f30d7e968b9968b2abeafb2b97dbe8d3b2bdc41645e7f4e0dc73,Augochloropsis cleopatra,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_combinado
campo_aug_cleopatra_c1487d454c,campo_aug_cleopatra_c1487d454c,aug_cleopatra,/home/gabrielmaciel/identificadordeabelha/data/raw/images/dataset_combinado_aug/aug_cleopatra/individuo_1_3certo_aug03.jpg,campo_proprio_aug,tórax 3 certo,BeeAI Team,validated,0e481a0cda7279bded759df612e58103af5dc42b64bfdd91ad1852b13022a090,Augochloropsis cleopatra,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_combinado
campo_aug_cleopatra_e0b85da88a,campo_aug_cleopatra_e0b85da88a,aug_cleopatra,/home/gabrielmaciel/identificadordeabelha/data/raw/images/dataset_combinado_aug/aug_cleopatra/individuo_1_3certo_aug04.jpg,campo_proprio_aug,tórax 3 certo,BeeAI Team,validated,527897344fb3f6c3ee04fdeec494b130adb86a5e70de7fb06803dea6394488ee,Augochloropsis cleopatra,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_combinado
campo_aug_cleopatra_5ef230fc89,campo_aug_cleopatra_5ef230fc89,aug_cleopatra,/home/gabrielmaciel/identificadordeabelha/data/raw/images/dataset_combinado_aug/aug_cleopatra/individuo_1_3certo_aug05.jpg,campo_proprio_aug,tórax 3 certo,BeeAI Team,validated,1d3f16f54f32705a87f619fc66e7bb918c4ae5ec2ab55a3700fd75b227175660,Augochloropsis cleopatra,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_combinado
campo_aug_cleopatra_d1b78487cc,campo_aug_cleopatra_d1b78487cc,aug_cleopatra,/home/gabrielmaciel/identificadordeabelha/data/raw/images/dataset_combinado_aug/aug_cleopatra/individuo_1_3certo_aug06.jpg,campo_proprio_aug,tórax 3 certo,BeeAI Team,validated,3c2563c6c5de7cd48f6920fa60db91ed1adf8ac5ab6d6cbb8691f47ce6245070,Augochloropsis cleopatra,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_combinado
campo_aug_cleopatra_19f6f25db6,campo_aug_cleopatra_19f6f25db6,aug_cleopatra,/home/gabrielmaciel/identificadordeabelha/data/raw/images/dataset_combinado_aug/aug_cleopatra/individuo_1_3certo_aug07.jpg,campo_proprio_aug,tórax 3 certo,BeeAI Team,validated,7c3cea5141511238b7cb5e17aaf104e59a4508e18ccc76a60c50d91ee793a79f,Augochloropsis cleopatra,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_combinado
campo_aug_cleopatra_9a497c6437,campo_aug_cleopatra_9a497c6437,aug_cleopatra,/home/gabrielmaciel/identificadordeabelha/data/raw/images/dataset_combinado_aug/aug_cleopatra/individuo_1_3certo_aug08.jpg,campo_proprio_aug,tórax 3 certo,BeeAI Team,validated,dbac42d4c4652195d282878f2d74f9284c5e0af7b3ee4a57408a50d4179dcf5c,Augochloropsis cleopatra,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_combinado
campo_aug_cleopatra_9f429e32ea,campo_aug_cleopatra_9f429e32ea,aug_cleopatra,/home/gabrielmaciel/identificadordeabelha/data/raw/images/dataset_combinado_aug/aug_cleopatra/individuo_1_3certo_aug09.jpg,campo_proprio_aug,tórax 3 certo,BeeAI Team,validated,c8f29140960bb28b94390c57130846abc31e5ae63fa9b79eea4f60177cd9de4b,Augochloropsis cleopatra,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_combinado
campo_aug_cleopatra_967a3bf7d8,campo_aug_cleopatra_967a3bf7d8,aug_cleopatra,/home/gabrielmaciel/identificadordeabelha/data/raw/images/dataset_combinado_aug/aug_cleopatra/individuo_1_3certo_aug10.jpg,campo_proprio_aug,tórax 3 certo,BeeAI Team,validated,58580717bdabd95fe9371b951f981a2e2c2493580a08a1202eae33e67d6ec04f,Augochloropsis cleopatra,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_combinado
campo_aug_cleopatra_7c38a51281,campo_aug_cleopatra_7c38a51281,aug_cleopatra,/home/gabrielmaciel/identificadordeabelha/data/raw/images/dataset_combinado_aug/aug_cleopatra/individuo_1_3certo_aug11.jpg,campo_proprio_aug,tórax 3 certo,BeeAI Team,validated,b9ca50162f9f59504f8ed7624b951cc9f257c35614cb2953257e6f597f730aaa,Augochloropsis cleopatra,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_combinado
campo_aug_cleopatra_ad63a993a8,campo_aug_cleopatra_ad63a993a8,aug_cleopatra,/home/gabrielmaciel/identificadordeabelha/data/raw/images/dataset_combinado_aug/aug_cleopatra/individuo_1_3certo_aug12.jpg,campo_proprio_aug,tórax 3 certo,BeeAI Team,validated,d21b9831281dc8e5b99d36299649c3fb55454e0d910f67dc5318b9626446d587,Augochloropsis cleopatra,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_combinado
campo_aug_cleopatra_a4cc9fe7e7,campo_aug_cleopatra_a4cc9fe7e7,aug_cleopatra,/home/gabrielmaciel/identificadordeabelha/data/raw/images/dataset_combinado_aug/aug_cleopatra/individuo_1_3certo_aug13.jpg,campo_proprio_aug,tórax 3 certo,BeeAI Team,validated,18ac94fc0a261ce5c71735a7839e44ce3242318cbd23631129d720195357e77b,Augochloropsis cleopatra,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_combinado
campo_aug_cupreola_73a15a6c47,campo_aug_cupreola_73a15a6c47,aug_cupreola,/home/gabrielmaciel/identificadordeabelha/data/raw/images/dataset_combinado_aug/aug_cupreola/individuo_1_Cabeça3_orig.jpg,campo_proprio_aug,cabeça 3,BeeAI Team,validated,7484deb1ef919449e6d16f0e7740cdda5668def3f2a41c4b6f66d07644012d3e,Augochloropsis cupreola,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_combinado
campo_aug_cupreola_710e1bccb1,campo_aug_cupreola_710e1bccb1,aug_cupreola,/home/gabrielmaciel/identificadordeabelha/data/raw/images/dataset_combinado_aug/aug_cupreola/individuo_1_Cabeça3_aug01.jpg,campo_proprio_aug,cabeça 3,BeeAI Team,validated,386c5b32cd049c92042f7e3b20065d3a7dcfff658f59e4d1d5f1c39ff0e55a33,Augochloropsis cupreola,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_combinado
campo_aug_cupreola_05b4ff4230,campo_aug_cupreola_05b4ff4230,aug_cupreola,/home/gabrielmaciel/identificadordeabelha/data/raw/images/dataset_combinado_aug/aug_cupreola/individuo_1_Cabeça3_aug02.jpg,campo_proprio_aug,cabeça 3,BeeAI Team,validated,82ec5d2d374e09bb836596941006a941799e393ca85be0a547b7a870df727664,Augochloropsis cupreola,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_combinado
campo_aug_cupreola_4414112d29,campo_aug_cupreola_4414112d29,aug_cupreola,/home/gabrielmaciel/identificadordeabelha/data/raw/images/dataset_combinado_aug/aug_cupreola/individuo_1_Cabeça3_aug03.jpg,campo_proprio_aug,cabeça 3,BeeAI Team,validated,f973971f7faf7f684b46a3f469d6179af56ada9adf7731d43dbaaa3a032ac2b7,Augochloropsis cupreola,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_combinado
campo_aug_cupreola_3c15f2b0df,campo_aug_cupreola_3c15f2b0df,aug_cupreola,/home/gabrielmaciel/identificadordeabelha/data/raw/images/dataset_combinado_aug/aug_cupreola/individuo_1_Cabeça3_aug04.jpg,campo_proprio_aug,cabeça 3,BeeAI Team,validated,c9e55d822fa1e3079711920b0796a52f08112c04d7772f4578ad5faaf0d1596b,Augochloropsis cupreola,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_combinado
campo_aug_cupreola_274db4b583,campo_aug_cupreola_274db4b583,aug_cupreola,/home/gabrielmaciel/identificadordeabelha/data/raw/images/dataset_combinado_aug/aug_cupreola/individuo_1_Cabeça3_aug05.jpg,campo_proprio_aug,cabeça 3,BeeAI Team,validated,93b0cc417cb1cde06563ffa13c458737fbb01e72cb2727f388550a51a8902bad,Augochloropsis cupreola,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_combinado
campo_aug_cupreola_299400c0a0,campo_aug_cupreola_299400c0a0,aug_cupreola,/home/gabrielmaciel/identificadordeabelha/data/raw/images/dataset_combinado_aug/aug_cupreola/individuo_1_Cabeça3_aug06.jpg,campo_proprio_aug,cabeça 3,BeeAI Team,validated,150b0a5ab6a7ddbf3c18bd5871d533861afd07a48bb8d33e7e99504a15d1ae86,Augochloropsis cupreola,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_combinado
campo_aug_cupreola_30e2f7c5b3,campo_aug_cupreola_30e2f7c5b3,aug_cupreola,/home/gabrielmaciel/identificadordeabelha/data/raw/images/dataset_combinado_aug/aug_cupreola/individuo_1_Cabeça3_aug07.jpg,campo_proprio_aug,cabeça 3,BeeAI Team,validated,95a9d0bf064c8b16fbf9e5ebd303859ab1d317385a9ab480ffa2e9a22998b79b,Augochloropsis cupreola,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_combinado
campo_aug_cupreola_5bf2552025,campo_aug_cupreola_5bf2552025,aug_cupreola,/home/gabrielmaciel/identificadordeabelha/data/raw/images/dataset_combinado_aug/aug_cupreola/individuo_1_Cabeça3_aug08.jpg,campo_proprio_aug,cabeça 3,BeeAI Team,validated,b9ceb944022e5f99e82a8c0349e984de6359e6f66e284394e5b7be5c05935db5,Augochloropsis cupreola,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_combinado
campo_aug_cupreola_7bbc5b96f8,campo_aug_cupreola_7bbc5b96f8,aug_cupreola,/home/gabrielmaciel/identificadordeabelha/data/raw/images/dataset_combinado_aug/aug_cupreola/individuo_1_Cabeça3_aug09.jpg,campo_proprio_aug,cabeça 3,BeeAI Team,validated,487ba96d872bb4cd7575ca6651e37cd6638abf97970a9c36e1021479be4c9c44,Augochloropsis cupreola,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_combinado
campo_aug_cupreola_8c1080de23,campo_aug_cupreola_8c1080de23,aug_cupreola,/home/gabrielmaciel/identificadordeabelha/data/raw/images/dataset_combinado_aug/aug_cupreola/individuo_1_Cabeça3_aug10.jpg,campo_proprio_aug,cabeça 3,BeeAI Team,validated,05d1e1987dbefdd3fda7ae2f22655034332b764c34063dd1e8175a59f827d29c,Augochloropsis cupreola,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_combinado
campo_aug_cupreola_a7756eb800,campo_aug_cupreola_a7756eb800,aug_cupreola,/home/gabrielmaciel/identificadordeabelha/data/raw/images/dataset_combinado_aug/aug_cupreola/individuo_1_Cabeça3_aug11.jpg,campo_proprio_aug,cabeça 3,BeeAI Team,validated,56c44da49a48968ecdf70698fa82b7bd3593b66fccc3cdac1401cd795a2428dc,Augochloropsis cupreola,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_combinado
campo_aug_cupreola_f5a3e2c7c6,campo_aug_cupreola_f5a3e2c7c6,aug_cupreola,/home/gabrielmaciel/identificadordeabelha/data/raw/images/dataset_combinado_aug/aug_cupreola/individuo_1_Cabeça3_aug12.jpg,campo_proprio_aug,cabeça 3,BeeAI Team,validated,ac9f481a8790b4b82406738684ca885bb3809745288e8b519e4efd7bb0cc0f13,Augochloropsis cupreola,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_combinado
campo_aug_cupreola_a545ff5d1f,campo_aug_cupreola_a545ff5d1f,aug_cupreola,/home/gabrielmaciel/identificadordeabelha/data/raw/images/dataset_combinado_aug/aug_cupreola/individuo_1_Cabeça3_aug13.jpg,campo_proprio_aug,cabeça 3,BeeAI Team,validated,b18c59cde870d0006fe009a446f15f6902dbf949b582891c3c29d766a4e0c967,Augochloropsis cupreola,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_combinado
campo_aug_cupreola_083131e5af,campo_aug_cupreola_083131e5af,aug_cupreola,/home/gabrielmaciel/identificadordeabelha/data/raw/images/dataset_combinado_aug/aug_cupreola/individuo_1_-Geral_orig.jpg,campo_proprio_aug,geral,BeeAI Team,validated,0d6781fe7be4303bb9f205048ab077b43ab27733a68c23476c32697f8c56db6c,Augochloropsis cupreola,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_combinado
campo_aug_cupreola_161431a620,campo_aug_cupreola_161431a620,aug_cupreola,/home/gabrielmaciel/identificadordeabelha/data/raw/images/dataset_combinado_aug/aug_cupreola/individuo_1_-Geral_aug01.jpg,campo_proprio_aug,geral,BeeAI Team,validated,1419527996e85e4a56f2c12ff9577980c6daebf3ed848cc183570e6e266c14ac,Augochloropsis cupreola,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_combinado
campo_aug_cupreola_16f60163ab,campo_aug_cupreola_16f60163ab,aug_cupreola,/home/gabrielmaciel/identificadordeabelha/data/raw/images/dataset_combinado_aug/aug_cupreola/individuo_1_-Geral_aug02.jpg,campo_proprio_aug,geral,BeeAI Team,validated,0f5f1d8d424e76dcecce7b0361cdd44f7cc570a46adb08e07178f22b9c63f26d,Augochloropsis cupreola,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_combinado
campo_aug_cupreola_a9799cd648,campo_aug_cupreola_a9799cd648,aug_cupreola,/home/gabrielmaciel/identificadordeabelha/data/raw/images/dataset_combinado_aug/aug_cupreola/individuo_1_-Geral_aug03.jpg,campo_proprio_aug,geral,BeeAI Team,validated,5840c5713db2320d151815fb7fca8f4205676b9d81050c3709a76b0787424209,Augochloropsis cupreola,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_combinado
campo_aug_cupreola_53eee11ee2,campo_aug_cupreola_53eee11ee2,aug_cupreola,/home/gabrielmaciel/identificadordeabelha/data/raw/images/dataset_combinado_aug/aug_cupreola/individuo_1_-Geral_aug04.jpg,campo_proprio_aug,geral,BeeAI Team,validated,26c6402dbcf9286effa56c7530ee7260df04e2ffa3fb1bf77c565349ed8cbf1d,Augochloropsis cupreola,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_combinado
campo_aug_cupreola_0818c3eb87,campo_aug_cupreola_0818c3eb87,aug_cupreola,/home/gabrielmaciel/identificadordeabelha/data/raw/images/dataset_combinado_aug/aug_cupreola/individuo_1_-Geral_aug05.jpg,campo_proprio_aug,geral,BeeAI Team,validated,7c94344e46334a537f9d2ecf20f8b1a555fdd1d0eae17ac6135fc73cc5a136bd,Augochloropsis cupreola,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_combinado
campo_aug_cupreola_fce875156c,campo_aug_cupreola_fce875156c,aug_cupreola,/home/gabrielmaciel/identificadordeabelha/data/raw/images/dataset_combinado_aug/aug_cupreola/individuo_1_-Geral_aug06.jpg,campo_proprio_aug,geral,BeeAI Team,validated,8acd09b9f60de0aee2d9debc51aca34ed2a7c37f82f1b35a7ac26a8a32e59997,Augochloropsis cupreola,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_combinado
campo_aug_cupreola_f5238511e1,campo_aug_cupreola_f5238511e1,aug_cupreola,/home/gabrielmaciel/identificadordeabelha/data/raw/images/dataset_combinado_aug/aug_cupreola/individuo_1_-Geral_aug07.jpg,campo_proprio_aug,geral,BeeAI Team,validated,cc31d9ac9ab71a865cf209c365bd783f761d318e482b96c034978ccfc29eb4c3,Augochloropsis cupreola,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_combinado
campo_aug_cupreola_e65be22b9e,campo_aug_cupreola_e65be22b9e,aug_cupreola,/home/gabrielmaciel/identificadordeabelha/data/raw/images/dataset_combinado_aug/aug_cupreola/individuo_1_-Geral_aug08.jpg,campo_proprio_aug,geral,BeeAI Team,validated,d005491abdc156debc89f3f7333df1b39a753a75f31a2e31a71bc730357c374d,Augochloropsis cupreola,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_combinado
campo_aug_cupreola_c995ca967b,campo_aug_cupreola_c995ca967b,aug_cupreola,/home/gabrielmaciel/identificadordeabelha/data/raw/images/dataset_combinado_aug/aug_cupreola/individuo_1_-Geral_aug09.jpg,campo_proprio_aug,geral,BeeAI Team,validated,2f39a4366e7e4fe2a5aec1a2d1577e7269e665f5d6dbe6c5f1f83f2a567b1ea7,Augochloropsis cupreola,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_combinado
campo_aug_cupreola_50483b38ea,campo_aug_cupreola_50483b38ea,aug_cupreola,/home/gabrielmaciel/identificadordeabelha/data/raw/images/dataset_combinado_aug/aug_cupreola/individuo_1_-Geral_aug10.jpg,campo_proprio_aug,geral,BeeAI Team,validated,20e98113fea5e654ea08e450a5d94aecd77c2f639458cf1e64fcd0bb6892e768,Augochloropsis cupreola,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_combinado
campo_aug_cupreola_0e4797e25d,campo_aug_cupreola_0e4797e25d,aug_cupreola,/home/gabrielmaciel/identificadordeabelha/data/raw/images/dataset_combinado_aug/aug_cupreola/individuo_1_-Geral_aug11.jpg,campo_proprio_aug,geral,BeeAI Team,validated,c16911dfa25be871c41c92ecdc2b0ea8f717888c2c35e6d703405afd970400a9,Augochloropsis cupreola,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_combinado
campo_aug_cupreola_71ae6bacf0,campo_aug_cupreola_71ae6bacf0,aug_cupreola,/home/gabrielmaciel/identificadordeabelha/data/raw/images/dataset_combinado_aug/aug_cupreola/individuo_1_-Geral_aug12.jpg,campo_proprio_aug,geral,BeeAI Team,validated,d23cec0b1f5a88a160f60a8db9ca8b7258bac7fd270c90b1574499c16c6a4d03,Augochloropsis cupreola,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_combinado
