image_id,specimen_id,species_code,file_path,source,view_type,annotator,label_status,sha256,scientific_name,gbif_key,occurrence_url,image_url,license,rights_holder,publisher,dataset_name
campo_aug_cleopatra_73229e4145,campo_aug_cleopatra_73229e4145,aug_cleopatra,/home/gabrielmaciel/identificadordeabelha/data/raw/images/gbif_demo_v3_aug/Augochloropsis cleopatra/Indivíduo 1 - Metaposnoto 3_aug06.jpg,campo_proprio_aug,metaposnoto 3,BeeAI Team,validated,a8e398b67128e09a6895c77720c587cb30d14518950c92882ef005303d305b19,Augochloropsis cleopatra,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_aug
campo_aug_cleopatra_ce7ec24c4f,campo_aug_cleopatra_ce7ec24c4f,aug_cleopatra,/home/gabrielmaciel/identificadordeabelha/data/raw/images/gbif_demo_v3_aug/Augochloropsis cleopatra/Indivíduo 1 - Metaposnoto 3_aug07.jpg,campo_proprio_aug,metaposnoto 3,BeeAI Team,validated,4d2e26026c1c1e48e607008d253d35a408f71b7397fc8e84053b29003049d194,Augochloropsis cleopatra,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_aug
campo_aug_cleopatra_9452716132,campo_aug_cleopatra_9452716132,aug_cleopatra,/home/gabrielmaciel/identificadordeabelha/data/raw/images/gbif_demo_v3_aug/Augochloropsis cleopatra/Indivíduo 1 - Metaposnoto 3_aug08.jpg,campo_proprio_aug,metaposnoto 3,BeeAI Team,validated,4dd1430244f21cc1143c558eb534e51902fda158cd7850b7d2a2ecdc7ab37b34,Augochloropsis cleopatra,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_aug
campo_aug_cleopatra_cccfbd4dbf,campo_aug_cleopatra_cccfbd4dbf,aug_cleopatra,/home/gabrielmaciel/identificadordeabelha/data/raw/images/gbif_demo_v3_aug/Augochloropsis cleopatra/Indivíduo 1 - Metaposnoto 3_aug09.jpg,campo_proprio_aug,metaposnoto 3,BeeAI Team,validated,bedf13b5b5cfd79088c872a70962c9b746eb2759e8506f9b7e5d95acc1a01181,Augochloropsis cleopatra,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_aug
campo_aug_cleopatra_47f7c053d9,campo_aug_cleopatra_47f7c053d9,aug_cleopatra,/home/gabrielmaciel/identificadordeabelha/data/raw/images/gbif_demo_v3_aug/Augochloropsis cleopatra/Indivíduo 1 - Metaposnoto 3_aug10.jpg,campo_proprio_aug,metaposnoto 3,BeeAI Team,validated,1f7abfc002534a698e35cb562c88a87ed2b46b85b2fa7e8b614224af72c78f44,Augochloropsis cleopatra,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_aug
campo_aug_cleopatra_1f16881356,campo_aug_cleopatra_1f16881356,aug_cleopatra,/home/gabrielmaciel/identificadordeabelha/data/raw/images/gbif_demo_v3_aug/Augochloropsis cleopatra/Indivíduo 1 - Metaposnoto 3_aug11.jpg,campo_proprio_aug,metaposnoto 3,BeeAI Team,validated,cda6b7da151ecb37bce866df97ea7ac944b8dd2645d8e8a79bc4eeef5bec5187,Augochloropsis cleopatra,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_aug
campo_aug_cleopatra_fd7f21c4b5,campo_aug_cleopatra_fd7f21c4b5,aug_cleopatra,/home/gabrielmaciel/identificadordeabelha/data/raw/images/gbif_demo_v3_aug/Augochloropsis cleopatra/Indivíduo 1 - Metaposnoto 3_aug12.jpg,campo_proprio_aug,metaposnoto 3,BeeAI Team,validated,1a3e4879a605a0bbdd66e3c3a5f4f56c2bf7a836bebba6439d1b3f8f16f0987b,Augochloropsis cleopatra,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_aug
campo_aug_cleopatra_d79e7487ec,campo_aug_cleopatra_d79e7487ec,aug_cleopatra,/home/gabrielmaciel/identificadordeabelha/data/raw/images/gbif_demo_v3_aug/Augochloropsis cleopatra/Indivíduo 1 - Metaposnoto 3_aug13.jpg,campo_proprio_aug,metaposnoto 3,BeeAI Team,validated,c04379b452a0077fc3f8d15e613d892d9887afb5a4097d91ffafea46b102e25a,Augochloropsis cleopatra,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_aug
campo_aug_cleopatra_cf33840adc,campo_aug_cleopatra_cf33840adc,aug_cleopatra,/home/gabrielmaciel/identificadordeabelha/data/raw/images/gbif_demo_v3_aug/Augochloropsis cleopatra/Indivíduo 1 - Tergo 3_orig.jpg,campo_proprio_aug,tergo 3,BeeAI Team,validated,58978f70d1a3ff49f1d88f770e97b94bafc2e11b1191a3622e33e20eba67e243,Augochloropsis cleopatra,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_aug
campo_aug_cleopatra_aa160a8f23,campo_aug_cleopatra_aa160a8f23,aug_cleopatra,/home/gabrielmaciel/identificadordeabelha/data/raw/images/gbif_demo_v3_aug/Augochloropsis cleopatra/Indivíduo 1 - Tergo 3_aug01.jpg,campo_proprio_aug,tergo 3,BeeAI Team,validated,4995269fa4aab203a31346f34444d2270bf9088fb1b856ed7e6dc60d7a45bb18,Augochloropsis cleopatra,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_aug
campo_aug_cleopatra_ddaab801e9,campo_aug_cleopatra_ddaab801e9,aug_cleopatra,/home/gabrielmaciel/identificadordeabelha/data/raw/images/gbif_demo_v3_aug/Augochloropsis cleopatra/Indivíduo 1 - Tergo 3_aug02.jpg,campo_proprio_aug,tergo 3,BeeAI Team,validated,140650f0fe76c32e8afbe82591b64d9bc3e4882a87eaa4413bf979ddc3743504,Augochloropsis cleopatra,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_aug
campo_aug_cleopatra_c505a50dfd,campo_aug_cleopatra_c505a50dfd,aug_cleopatra,/home/gabrielmaciel/identificadordeabelha/data/raw/images/gbif_demo_v3_aug/Augochloropsis cleopatra/Indivíduo 1 - Tergo 3_aug03.jpg,campo_proprio_aug,tergo 3,BeeAI Team,validated,f1311851b5a0842243c505a2b81a4520b583bb158f2d29fe7879c9392522aa96,Augochloropsis cleopatra,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_aug
campo_aug_cleopatra_43cf64a666,campo_aug_cleopatra_43cf64a666,aug_cleopatra,/home/gabrielmaciel/identificadordeabelha/data/raw/images/gbif_demo_v3_aug/Augochloropsis cleopatra/Indivíduo 1 - Tergo 3_aug04.jpg,campo_proprio_aug,tergo 3,BeeAI Team,validated,3d2f0c3a9e747950aac76277fe4fa9eeb5caa969b912fb2fdfc7ac5390264cb4,Augochloropsis cleopatra,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_aug
campo_aug_cleopatra_3f1a6b211f,campo_aug_cleopatra_3f1a6b211f,aug_cleopatra,/home/gabrielmaciel/identificadordeabelha/data/raw/images/gbif_demo_v3_aug/Augochloropsis cleopatra/Indivíduo 1 - Tergo 3_aug05.jpg,campo_proprio_aug,tergo 3,BeeAI Team,validated,46a8a570bbd1873633ab04f4dbd36009a9d8e33348e2308b07a05e086cb7bc33,Augochloropsis cleopatra,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_aug
campo_aug_cleopatra_306354b5b7,campo_aug_cleopatra_306354b5b7,aug_cleopatra,/home/gabrielmaciel/identificadordeabelha/data/raw/images/gbif_demo_v3_aug/Augochloropsis cleopatra/Indivíduo 1 - Tergo 3_aug06.jpg,campo_proprio_aug,tergo 3,BeeAI Team,validated,61a9cd8776981240357266473269722e057b8aed744084692e5d4ed16d711d95,Augochloropsis cleopatra,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_aug
campo_aug_cleopatra_a1d138837b,campo_aug_cleopatra_a1d138837b,aug_cleopatra,/home/gabrielmaciel/identificadordeabelha/data/raw/images/gbif_demo_v3_aug/Augochloropsis cleopatra/Indivíduo 1 - Tergo 3_aug07.jpg,campo_proprio_aug,tergo 3,BeeAI Team,validated,69a4cc294a24ce9bc11fc0db2c20f3c46d7d434e5c227d076012e04f255a3a3d,Augochloropsis cleopatra,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_aug
campo_aug_cleopatra_b8750abef0,campo_aug_cleopatra_b8750abef0,aug_cleopatra,/home/gabrielmaciel/identificadordeabelha/data/raw/images/gbif_demo_v3_aug/Augochloropsis cleopatra/Indivíduo 1 - Tergo 3_aug08.jpg,campo_proprio_aug,tergo 3,BeeAI Team,validated,8cdd6de3006c5045e3b347799880827308c52609975463d15350b679566c3b6e,Augochloropsis cleopatra,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_aug
campo_aug_cleopatra_e9e2473261,campo_aug_cleopatra_e9e2473261,aug_cleopatra,/home/gabrielmaciel/identificadordeabelha/data/raw/images/gbif_demo_v3_aug/Augochloropsis cleopatra/Indivíduo 1 - Tergo 3_aug09.jpg,campo_proprio_aug,tergo 3,BeeAI Team,validated,28169b3d30e509eff92d22321e1f56b1a244a237578d9353fbe91c36c3cd8ceb,Augochloropsis cleopatra,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_aug
campo_aug_cleopatra_e28858c648,campo_aug_cleopatra_e28858c648,aug_cleopatra,/home/gabrielmaciel/identificadordeabelha/data/raw/images/gbif_demo_v3_aug/Augochloropsis cleopatra/Indivíduo 1 - Tergo 3_aug10.jpg,campo_proprio_aug,tergo 3,BeeAI Team,validated,89da5a145f366bce42bb6a0a45a3a4056eb29188abbfd35a440bad6cb1911e64,Augochloropsis cleopatra,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_aug
campo_aug_cleopatra_e72444ffb7,campo_aug_cleopatra_e72444ffb7,aug_cleopatra,/home/gabrielmaciel/identificadordeabelha/data/raw/images/gbif_demo_v3_aug/Augochloropsis cleopatra/Indivíduo 1 - Tergo 3_aug11.jpg,campo_proprio_aug,tergo 3,BeeAI Team,validated,9bfd326b624f35dc79030a7726f4cb5725c11dd2a7f0b7ca8a2a7d24da5bffe5,Augochloropsis cleopatra,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_aug
campo_aug_cleopatra_a2cd902e02,campo_aug_cleopatra_a2cd902e02,aug_cleopatra,/home/gabrielmaciel/identificadordeabelha/data/raw/images/gbif_demo_v3_aug/Augochloropsis cleopatra/Indivíduo 1 - Tergo 3_aug12.jpg,campo_proprio_aug,tergo 3,BeeAI Team,validated,a8097e26cd82e8cbef30a6a04cd673252aa08b2f743a36d28c75a28049cee27a,Augochloropsis cleopatra,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_aug
campo_aug_cleopatra_c61e3eee40,campo_aug_cleopatra_c61e3eee40,aug_cleopatra,/home/gabrielmaciel/identificadordeabelha/data/raw/images/gbif_demo_v3_aug/Augochloropsis cleopatra/Indivíduo 1 - Tergo 3_aug13.jpg,campo_proprio_aug,tergo 3,BeeAI Team,validated,0a900dfce970cd704e17481a9da3111dbb05f7e60846bba8d3769a950c0e19b9,Augochloropsis cleopatra,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_aug
campo_aug_cleopatra_b541e7ecf9,campo_aug_cleopatra_b541e7ecf9,aug_cleopatra,/home/gabrielmaciel/identificadordeabelha/data/raw/images/gbif_demo_v3_aug/Augochloropsis cleopatra/Indivíduo 1 - Tórax 3 certo_orig.jpg,campo_proprio_aug,tórax 3 certo,BeeAI Team,validated,7286975f70becc819ab223db7268c2ca144cdc772b1ffa9db031d19ebb473a76,Augochloropsis cleopatra,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_aug
campo_aug_cleopatra_dc26be31b6,campo_aug_cleopatra_dc26be31b6,aug_cleopatra,/home/gabrielmaciel/identificadordeabelha/data/raw/images/gbif_demo_v3_aug/Augochloropsis cleopatra/Indivíduo 1 - Tórax 3 certo_aug01.jpg,campo_proprio_aug,tórax 3 certo,BeeAI Team,validated,274fad0bbf606b340c1de190053b0790708993e2d16e406ec12a27cb8112f7f6,Augochloropsis cleopatra,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_aug
campo_aug_cleopatra_8072405057,campo_aug_cleopatra_8072405057,aug_cleopatra,/home/gabrielmaciel/identificadordeabelha/data/raw/images/gbif_demo_v3_aug/Augochloropsis cleopatra/Indivíduo 1 - Tórax 3 certo_aug02.jpg,campo_proprio_aug,tórax 3 certo,BeeAI Team,validated,19416a4ba521f30d7e968b9968b2abeafb2b97dbe8d3b2bdc41645e7f4e0dc73,Augochloropsis cleopatra,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_aug
campo_aug_cleopatra_475a659907,campo_aug_cleopatra_475a659907,aug_cleopatra,/home/gabrielmaciel/identificadordeabelha/data/raw/images/gbif_demo_v3_aug/Augochloropsis cleopatra/Indivíduo 1 - Tórax 3 certo_aug03.jpg,campo_proprio_aug,tórax 3 certo,BeeAI Team,validated,0e481a0cda7279bded759df612e58103af5dc42b64bfdd91ad1852b13022a090,Augochloropsis cleopatra,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_aug
campo_aug_cleopatra_4aab00f94a,campo_aug_cleopatra_4aab00f94a,aug_cleopatra,/home/gabrielmaciel/identificadordeabelha/data/raw/images/gbif_demo_v3_aug/Augochloropsis cleopatra/Indivíduo 1 - Tórax 3 certo_aug04.jpg,campo_proprio_aug,tórax 3 certo,BeeAI Team,validated,527897344fb3f6c3ee04fdeec494b130adb86a5e70de7fb06803dea6394488ee,Augochloropsis cleopatra,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_aug
campo_aug_cleopatra_1c2c0c9685,campo_aug_cleopatra_1c2c0c9685,aug_cleopatra,/home/gabrielmaciel/identificadordeabelha/data/raw/images/gbif_demo_v3_aug/Augochloropsis cleopatra/Indivíduo 1 - Tórax 3 certo_aug05.jpg,campo_proprio_aug,tórax 3 certo,BeeAI Team,validated,1d3f16f54f32705a87f619fc66e7bb918c4ae5ec2ab55a3700fd75b227175660,Augochloropsis cleopatra,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_aug
campo_aug_cleopatra_acef508eb7,campo_aug_cleopatra_acef508eb7,aug_cleopatra,/home/gabrielmaciel/identificadordeabelha/data/raw/images/gbif_demo_v3_aug/Augochloropsis cleopatra/Indivíduo 1 - Tórax 3 certo_aug06.jpg,campo_proprio_aug,tórax 3 certo,BeeAI Team,validated,3c2563c6c5de7cd48f6920fa60db91ed1adf8ac5ab6d6cbb8691f47ce6245070,Augochloropsis cleopatra,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_aug
campo_aug_cleopatra_02c9e8f13a,campo_aug_cleopatra_02c9e8f13a,aug_cleopatra,/home/gabrielmaciel/identificadordeabelha/data/raw/images/gbif_demo_v3_aug/Augochloropsis cleopatra/Indivíduo 1 - Tórax 3 certo_aug07.jpg,campo_proprio_aug,tórax 3 certo,BeeAI Team,validated,7c3cea5141511238b7cb5e17aaf104e59a4508e18ccc76a60c50d91ee793a79f,Augochloropsis cleopatra,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_aug
campo_aug_cleopatra_e8330aae3d,campo_aug_cleopatra_e8330aae3d,aug_cleopatra,/home/gabrielmaciel/identificadordeabelha/data/raw/images/gbif_demo_v3_aug/Augochloropsis cleopatra/Indivíduo 1 - Tórax 3 certo_aug08.jpg,campo_proprio_aug,tórax 3 certo,BeeAI Team,validated,dbac42d4c4652195d282878f2d74f9284c5e0af7b3ee4a57408a50d4179dcf5c,Augochloropsis cleopatra,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_aug
campo_aug_cleopatra_8eee8df2fb,campo_aug_cleopatra_8eee8df2fb,aug_cleopatra,/home/gabrielmaciel/identificadordeabelha/data/raw/images/gbif_demo_v3_aug/Augochloropsis cleopatra/Indivíduo 1 - Tórax 3 certo_aug09.jpg,campo_proprio_aug,tórax 3 certo,BeeAI Team,validated,c8f29140960bb28b94390c57130846abc31e5ae63fa9b79eea4f60177cd9de4b,Augochloropsis cleopatra,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_aug
campo_aug_cleopatra_b6c584193a,campo_aug_cleopatra_b6c584193a,aug_cleopatra,/home/gabrielmaciel/identificadordeabelha/data/raw/images/gbif_demo_v3_aug/Augochloropsis cleopatra/Indivíduo 1 - Tórax 3 certo_aug10.jpg,campo_proprio_aug,tórax 3 certo,BeeAI Team,validated,58580717bdabd95fe9371b951f981a2e2c2493580a08a1202eae33e67d6ec04f,Augochloropsis cleopatra,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_aug
campo_aug_cleopatra_d5b69e723a,campo_aug_cleopatra_d5b69e723a,aug_cleopatra,/home/gabrielmaciel/identificadordeabelha/data/raw/images/gbif_demo_v3_aug/Augochloropsis cleopatra/Indivíduo 1 - Tórax 3 certo_aug11.jpg,campo_proprio_aug,tórax 3 certo,BeeAI Team,validated,b9ca50162f9f59504f8ed7624b951cc9f257c35614cb2953257e6f597f730aaa,Augochloropsis cleopatra,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_aug
campo_aug_cleopatra_77d4faa671,campo_aug_cleopatra_77d4faa671,aug_cleopatra,/home/gabrielmaciel/identificadordeabelha/data/raw/images/gbif_demo_v3_aug/Augochloropsis cleopatra/Indivíduo 1 - Tórax 3 certo_aug12.jpg,campo_proprio_aug,tórax 3 certo,BeeAI Team,validated,d21b9831281dc8e5b99d36299649c3fb55454e0d910f67dc5318b9626446d587,Augochloropsis cleopatra,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_aug
campo_aug_cleopatra_69ada1cd3a,campo_aug_cleopatra_69ada1cd3a,aug_cleopatra,/home/gabrielmaciel/identificadordeabelha/data/raw/images/gbif_demo_v3_aug/Augochloropsis cleopatra/Indivíduo 1 - Tórax 3 certo_aug13.jpg,campo_proprio_aug,tórax 3 certo,BeeAI Team,validated,18ac94fc0a261ce5c71735a7839e44ce3242318cbd23631129d720195357e77b,Augochloropsis cleopatra,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_aug
campo_aug_cupreola_d155762d84,campo_aug_cupreola_d155762d84,aug_cupreola,/home/gabrielmaciel/identificadordeabelha/data/raw/images/gbif_demo_v3_aug/Augochloropsis cupreola/Indivíduo 1 - Cabeça 3_orig.jpg,campo_proprio_aug,cabeça 3,BeeAI Team,validated,7484deb1ef919449e6d16f0e7740cdda5668def3f2a41c4b6f66d07644012d3e,Augochloropsis cupreola,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_aug
campo_aug_cupreola_9d60ca4f4a,campo_aug_cupreola_9d60ca4f4a,aug_cupreola,/home/gabrielmaciel/identificadordeabelha/data/raw/images/gbif_demo_v3_aug/Augochloropsis cupreola/Indivíduo 1 - Cabeça 3_aug01.jpg,campo_proprio_aug,cabeça 3,BeeAI Team,validated,386c5b32cd049c92042f7e3b20065d3a7dcfff658f59e4d1d5f1c39ff0e55a33,Augochloropsis cupreola,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_aug
campo_aug_cupreola_bf311e56aa,campo_aug_cupreola_bf311e56aa,aug_cupreola,/home/gabrielmaciel/identificadordeabelha/data/raw/images/gbif_demo_v3_aug/Augochloropsis cupreola/Indivíduo 1 - Cabeça 3_aug02.jpg,campo_proprio_aug,cabeça 3,BeeAI Team,validated,82ec5d2d374e09bb836596941006a941799e393ca85be0a547b7a870df727664,Augochloropsis cupreola,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_aug
campo_aug_cupreola_ee65417c63,campo_aug_cupreola_ee65417c63,aug_cupreola,/home/gabrielmaciel/identificadordeabelha/data/raw/images/gbif_demo_v3_aug/Augochloropsis cupreola/Indivíduo 1 - Cabeça 3_aug03.jpg,campo_proprio_aug,cabeça 3,BeeAI Team,validated,f973971f7faf7f684b46a3f469d6179af56ada9adf7731d43dbaaa3a032ac2b7,Augochloropsis cupreola,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_aug
campo_aug_cupreola_a68e76a2d2,campo_aug_cupreola_a68e76a2d2,aug_cupreola,/home/gabrielmaciel/identificadordeabelha/data/raw/images/gbif_demo_v3_aug/Augochloropsis cupreola/Indivíduo 1 - Cabeça 3_aug04.jpg,campo_proprio_aug,cabeça 3,BeeAI Team,validated,c9e55d822fa1e3079711920b0796a52f08112c04d7772f4578ad5faaf0d1596b,Augochloropsis cupreola,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_aug
campo_aug_cupreola_8153815b75,campo_aug_cupreola_8153815b75,aug_cupreola,/home/gabrielmaciel/identificadordeabelha/data/raw/images/gbif_demo_v3_aug/Augochloropsis cupreola/Indivíduo 1 - Cabeça 3_aug05.jpg,campo_proprio_aug,cabeça 3,BeeAI Team,validated,93b0cc417cb1cde06563ffa13c458737fbb01e72cb2727f388550a51a8902bad,Augochloropsis cupreola,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_aug
campo_aug_cupreola_df6da8f1cb,campo_aug_cupreola_df6da8f1cb,aug_cupreola,/home/gabrielmaciel/identificadordeabelha/data/raw/images/gbif_demo_v3_aug/Augochloropsis cupreola/Indivíduo 1 - Cabeça 3_aug06.jpg,campo_proprio_aug,cabeça 3,BeeAI Team,validated,150b0a5ab6a7ddbf3c18bd5871d533861afd07a48bb8d33e7e99504a15d1ae86,Augochloropsis cupreola,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_aug
campo_aug_cupreola_dcc58b8ca1,campo_aug_cupreola_dcc58b8ca1,aug_cupreola,/home/gabrielmaciel/identificadordeabelha/data/raw/images/gbif_demo_v3_aug/Augochloropsis cupreola/Indivíduo 1 - Cabeça 3_aug07.jpg,campo_proprio_aug,cabeça 3,BeeAI Team,validated,95a9d0bf064c8b16fbf9e5ebd303859ab1d317385a9ab480ffa2e9a22998b79b,Augochloropsis cupreola,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_aug
campo_aug_cupreola_6a5e5d562a,campo_aug_cupreola_6a5e5d562a,aug_cupreola,/home/gabrielmaciel/identificadordeabelha/data/raw/images/gbif_demo_v3_aug/Augochloropsis cupreola/Indivíduo 1 - Cabeça 3_aug08.jpg,campo_proprio_aug,cabeça 3,BeeAI Team,validated,b9ceb944022e5f99e82a8c0349e984de6359e6f66e284394e5b7be5c05935db5,Augochloropsis cupreola,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_aug
campo_aug_cupreola_12cc99b32f,campo_aug_cupreola_12cc99b32f,aug_cupreola,/home/gabrielmaciel/identificadordeabelha/data/raw/images/gbif_demo_v3_aug/Augochloropsis cupreola/Indivíduo 1 - Cabeça 3_aug09.jpg,campo_proprio_aug,cabeça 3,BeeAI Team,validated,487ba96d872bb4cd7575ca6651e37cd6638abf97970a9c36e1021479be4c9c44,Augochloropsis cupreola,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_aug
campo_aug_cupreola_2641e6f4be,campo_aug_cupreola_2641e6f4be,aug_cupreola,/home/gabrielmaciel/identificadordeabelha/data/raw/images/gbif_demo_v3_aug/Augochloropsis cupreola/Indivíduo 1 - Cabeça 3_aug10.jpg,campo_proprio_aug,cabeça 3,BeeAI Team,validated,05d1e1987dbefdd3fda7ae2f22655034332b764c34063dd1e8175a59f827d29c,Augochloropsis cupreola,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_aug
campo_aug_cupreola_e01b890b59,campo_aug_cupreola_e01b890b59,aug_cupreola,/home/gabrielmaciel/identificadordeabelha/data/raw/images/gbif_demo_v3_aug/Augochloropsis cupreola/Indivíduo 1 - Cabeça 3_aug11.jpg,campo_proprio_aug,cabeça 3,BeeAI Team,validated,56c44da49a48968ecdf70698fa82b7bd3593b66fccc3cdac1401cd795a2428dc,Augochloropsis cupreola,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_aug
campo_aug_cupreola_6db423d576,campo_aug_cupreola_6db423d576,aug_cupreola,/home/gabrielmaciel/identificadordeabelha/data/raw/images/gbif_demo_v3_aug/Augochloropsis cupreola/Indivíduo 1 - Cabeça 3_aug12.jpg,campo_proprio_aug,cabeça 3,BeeAI Team,validated,ac9f481a8790b4b82406738684ca885bb3809745288e8b519e4efd7bb0cc0f13,Augochloropsis cupreola,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_aug
campo_aug_cupreola_76a87601fb,campo_aug_cupreola_76a87601fb,aug_cupreola,/home/gabrielmaciel/identificadordeabelha/data/raw/images/gbif_demo_v3_aug/Augochloropsis cupreola/Indivíduo 1 - Cabeça 3_aug13.jpg,campo_proprio_aug,cabeça 3,BeeAI Team,validated,b18c59cde870d0006fe009a446f15f6902dbf949b582891c3c29d766a4e0c967,Augochloropsis cupreola,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_aug
campo_aug_cupreola_59efd36bc3,campo_aug_cupreola_59efd36bc3,aug_cupreola,/home/gabrielmaciel/identificadordeabelha/data/raw/images/gbif_demo_v3_aug/Augochloropsis cupreola/Indivíduo 1 - Geral_orig.jpg,campo_proprio_aug,geral,BeeAI Team,validated,0d6781fe7be4303bb9f205048ab077b43ab27733a68c23476c32697f8c56db6c,Augochloropsis cupreola,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_aug
campo_aug_cupreola_bb72810933,campo_aug_cupreola_bb72810933,aug_cupreola,/home/gabrielmaciel/identificadordeabelha/data/raw/images/gbif_demo_v3_aug/Augochloropsis cupreola/Indivíduo 1 - Geral_aug01.jpg,campo_proprio_aug,geral,BeeAI Team,validated,1419527996e85e4a56f2c12ff9577980c6daebf3ed848cc183570e6e266c14ac,Augochloropsis cupreola,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_aug
campo_aug_cupreola_1e5ba2a85a,campo_aug_cupreola_1e5ba2a85a,aug_cupreola,/home/gabrielmaciel/identificadordeabelha/data/raw/images/gbif_demo_v3_aug/Augochloropsis cupreola/Indivíduo 1 - Geral_aug02.jpg,campo_proprio_aug,geral,BeeAI Team,validated,0f5f1d8d424e76dcecce7b0361cdd44f7cc570a46adb08e07178f22b9c63f26d,Augochloropsis cupreola,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_aug
campo_aug_cupreola_0975ddf20b,campo_aug_cupreola_0975ddf20b,aug_cupreola,/home/gabrielmaciel/identificadordeabelha/data/raw/images/gbif_demo_v3_aug/Augochloropsis cupreola/Indivíduo 1 - Geral_aug03.jpg,campo_proprio_aug,geral,BeeAI Team,validated,5840c5713db2320d151815fb7fca8f4205676b9d81050c3709a76b0787424209,Augochloropsis cupreola,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_aug
campo_aug_cupreola_cafd209d07,campo_aug_cupreola_cafd209d07,aug_cupreola,/home/gabrielmaciel/identificadordeabelha/data/raw/images/gbif_demo_v3_aug/Augochloropsis cupreola/Indivíduo 1 - Geral_aug04.jpg,campo_proprio_aug,geral,BeeAI Team,validated,26c6402dbcf9286effa56c7530ee7260df04e2ffa3fb1bf77c565349ed8cbf1d,Augochloropsis cupreola,,,,CC-BY-4.0,BeeAI Team,ENGEPLUS,campo_2026_aug
